Time,LED_2W,LED_4W,Halogen,CFL,Toaster,Fan,Total
19:18:17,0,0,140,0,750,2,892
19:18:19,0,4,140,0,0,17,161
19:18:21,0,4,140,20,750,17,931
19:18:23,0,4,0,20,750,17,791
19:18:25,2,0,70,20,0,2,94
19:18:27,2,0,70,20,750,15,857
19:18:29,2,4,0,0,750,2,758
19:18:31,2,4,70,20,750,0,846
19:18:33,2,4,70,0,0,15,91
19:18:35,2,0,70,0,0,15,87
19:18:37,2,4,70,0,750,0,826
19:18:39,0,4,70,0,0,0,74
19:18:41,0,4,0,20,0,15,39
19:18:43,0,0,70,0,750,15,835
19:18:45,2,0,70,0,750,0,822
19:18:47,0,0,70,20,0,0,90
19:18:49,0,0,70,0,0,15,85
19:18:51,2,0,70,0,0,15,87
19:18:53,0,0,140,0,750,0,890
19:18:55,2,4,140,0,750,0,896
19:18:57,0,4,70,20,750,17,861
19:18:59,0,4,70,0,750,15,839
19:19:01,0,4,70,0,750,17,841
19:19:03,0,0,70,0,750,15,835
19:19:05,0,4,140,0,0,15,159
19:19:07,2,4,0,20,750,0,776
19:19:09,2,4,140,20,0,15,181
19:19:11,2,0,70,20,750,2,844
19:19:13,2,4,140,0,0,15,161
19:19:15,0,0,70,0,750,2,822
19:19:17,2,0,0,20,750,2,774
19:19:19,2,0,70,0,0,17,89
19:19:21,2,0,0,0,750,0,752
19:19:23,2,4,0,0,750,17,773
19:19:25,2,4,0,0,750,17,773
19:19:27,0,4,70,20,0,17,111
19:19:29,0,4,70,20,750,17,861
19:19:31,2,0,70,0,750,0,822
19:19:33,0,0,70,0,750,17,837
19:19:35,2,4,140,0,750,17,913
19:19:37,0,0,70,0,750,15,835
19:19:39,0,4,0,0,750,17,771
19:19:41,0,0,140,0,0,0,140
19:19:43,2,4,140,20,0,17,183
19:19:45,0,4,0,0,750,2,756
19:19:47,0,0,70,0,0,15,85
19:19:49,2,0,0,0,750,15,767
19:19:51,0,0,70,0,0,15,85
19:19:53,2,4,0,20,750,15,791
19:19:55,0,4,140,0,750,2,896
19:19:57,2,4,140,0,0,0,146
19:19:59,2,0,70,0,0,17,89
19:20:01,0,0,70,20,750,0,840
19:20:03,0,0,140,0,750,15,905
19:20:05,0,0,70,0,750,0,820
19:20:07,0,0,70,20,750,0,840
19:20:09,2,0,70,0,0,17,89
19:20:11,2,4,0,20,0,17,43
19:20:13,2,0,70,0,750,15,837
19:20:15,0,4,0,0,750,0,754
19:20:17,0,4,0,0,0,15,19
19:20:19,2,4,140,20,0,0,166
19:20:21,0,4,70,0,750,17,841
19:20:23,2,4,70,0,750,15,841
19:20:25,2,0,70,0,750,15,837
19:20:27,0,0,70,0,0,2,72
19:20:29,2,4,0,20,0,15,41
19:20:31,2,4,70,0,0,17,93
19:20:33,2,4,70,0,0,15,91
19:20:35,0,0,70,20,750,0,840
19:20:37,2,4,140,20,750,15,931
19:20:39,0,4,70,20,0,15,109
19:20:41,0,4,140,0,0,0,144
19:20:43,2,0,0,20,0,0,22
19:20:45,2,0,70,20,0,15,107
19:20:47,2,4,0,20,750,15,791
19:20:49,2,4,140,20,0,15,181
19:20:51,0,0,70,0,0,15,85
19:20:53,2,4,0,0,750,17,773
19:20:55,0,4,70,0,0,15,89
19:20:57,2,4,70,0,0,0,76
19:20:59,2,4,0,0,750,2,758
19:21:01,2,0,70,0,750,15,837
19:21:03,2,4,70,20,0,0,96
19:21:05,2,0,70,20,0,17,109
19:21:07,0,4,140,0,750,17,911
19:21:09,2,0,0,20,750,17,789
19:21:11,0,0,140,0,0,0,140
19:21:13,0,4,0,0,750,17,771
19:21:15,2,4,140,0,0,2,148
19:21:17,2,0,70,0,0,0,72
19:21:19,0,4,70,0,0,17,91
19:21:21,0,0,70,0,750,17,837
19:21:23,2,0,70,20,750,2,844
19:21:25,0,0,0,20,750,0,770
19:21:27,2,4,140,20,0,17,183
19:21:29,0,0,140,0,750,2,892
19:21:31,2,4,140,0,750,17,913
19:21:33,2,4,0,20,750,0,776
19:21:35,2,0,70,0,0,2,74
19:21:37,0,0,140,0,750,2,892
19:21:39,2,0,0,0,0,17,19
19:21:41,0,0,0,0,750,0,750
19:21:43,0,4,70,0,0,0,74
19:21:45,2,0,70,20,750,2,844
19:21:47,2,0,70,20,0,17,109
19:21:49,2,4,70,0,750,0,826
19:21:51,0,4,70,20,750,0,844
19:21:53,0,0,0,0,0,15,15
19:21:55,2,0,70,0,750,15,837
19:21:57,2,0,70,20,750,2,844
19:21:59,2,0,70,20,0,15,107
19:22:01,0,4,70,20,0,17,111
19:22:03,2,4,70,20,0,2,98
19:22:05,0,0,140,20,0,17,177
19:22:07,0,0,0,0,750,15,765
19:22:09,0,0,140,20,0,17,177
19:22:11,2,4,70,20,750,0,846
19:22:13,2,0,70,20,0,15,107
19:22:15,2,0,70,20,750,0,842
19:22:17,2,4,70,0,750,0,826
19:22:19,0,4,70,0,0,0,74
19:22:21,0,0,70,0,0,17,87
19:22:23,2,0,140,20,750,15,927
19:22:25,0,0,0,0,0,17,17
19:22:27,0,4,70,20,750,17,861
19:22:29,2,0,70,20,750,17,859
19:22:31,0,0,140,0,0,0,140
19:22:33,2,4,70,20,0,2,98
19:22:35,2,0,70,20,750,15,857
19:22:37,0,0,70,20,0,17,107
19:22:39,0,0,0,20,0,0,20
19:22:41,0,4,140,0,0,2,146
19:22:43,0,0,0,0,0,17,17
19:22:45,2,4,70,0,750,0,826
19:22:47,2,0,0,0,0,0,2
19:22:49,2,4,70,0,750,17,843
19:22:51,2,4,70,20,750,17,863
19:22:53,0,4,70,0,0,2,76
19:22:55,0,4,0,0,0,17,21
19:22:57,2,4,140,20,750,17,933
19:22:59,0,4,0,20,0,15,39
19:23:01,0,4,70,0,750,2,826
19:23:03,2,4,70,0,0,17,93
19:23:05,2,4,70,20,0,0,96
19:23:07,2,0,140,20,0,17,179
19:23:09,2,0,70,20,0,15,107
19:23:11,2,0,140,0,750,17,909
19:23:13,0,4,70,20,0,2,96
19:23:15,2,0,70,20,750,0,842
19:23:17,0,0,140,0,0,15,155
19:23:19,2,0,0,0,0,0,2
19:23:21,0,4,0,0,750,2,756
19:23:23,2,4,70,0,0,0,76
19:23:25,2,0,0,20,750,0,772
19:23:27,2,4,70,20,0,17,113
19:23:29,2,4,0,20,750,0,776
19:23:31,0,4,140,20,0,2,166
19:23:33,0,4,70,20,0,17,111
19:23:35,2,4,0,0,750,2,758
19:23:37,0,0,70,0,0,2,72
19:23:39,0,0,0,20,750,17,787
19:23:41,2,4,0,20,0,2,28
19:23:43,0,0,70,0,750,0,820
19:23:45,0,0,70,20,0,2,92
19:23:47,0,4,70,20,0,17,111
19:23:49,2,4,70,20,0,15,111
19:23:51,2,4,140,20,750,17,933
19:23:53,2,0,70,20,750,17,859
19:23:55,2,4,70,0,0,15,91
19:23:57,2,4,140,0,750,0,896
19:23:59,0,0,70,0,750,15,835
19:24:01,0,4,70,20,750,17,861
19:24:03,0,4,70,20,750,17,861
19:24:05,0,0,140,0,750,17,907
19:24:07,2,4,140,0,750,15,911
19:24:09,0,0,0,0,0,17,17
19:24:11,2,0,70,0,0,17,89
19:24:13,2,4,140,20,750,17,933
19:24:15,2,4,140,0,750,17,913
19:24:17,0,0,70,0,0,2,72
19:24:19,2,4,70,20,750,0,846
19:24:21,2,0,70,20,750,0,842
19:24:23,2,0,140,0,0,0,142
19:24:25,2,0,70,20,0,2,94
19:24:27,0,0,0,20,750,0,770
19:24:29,2,0,70,20,750,15,857
19:24:31,0,0,70,0,750,15,835
19:24:33,0,4,140,20,0,15,179
19:24:35,2,4,0,0,0,15,21
19:24:37,0,0,70,20,0,0,90
19:24:39,0,0,70,0,0,0,70
19:24:41,2,4,140,20,0,2,168
19:24:43,0,0,70,0,0,2,72
19:24:45,0,0,0,20,750,15,785
19:24:47,2,0,70,20,0,2,94
19:24:49,2,4,140,0,750,15,911
19:24:51,0,0,0,20,0,17,37
19:24:53,2,0,70,20,0,2,94
19:24:55,2,4,0,20,0,2,28
19:24:57,2,0,70,20,750,17,859
19:24:59,0,4,0,20,0,2,26
19:25:01,0,0,70,20,0,0,90
19:25:03,0,4,70,20,750,15,859
19:25:05,2,0,70,20,0,2,94
19:25:07,0,0,140,0,0,2,142
19:25:09,2,0,70,20,0,15,107
19:25:11,2,0,70,20,0,15,107
19:25:13,0,0,70,0,0,17,87
19:25:15,2,4,70,20,750,0,846
19:25:17,2,4,140,20,0,15,181
19:25:19,2,0,70,0,0,17,89
19:25:21,0,4,140,20,750,0,914
19:25:23,0,0,70,20,0,2,92
19:25:25,2,0,70,20,0,17,109
19:25:27,0,4,140,0,0,0,144
19:25:29,0,0,70,0,0,17,87
19:25:31,2,0,70,0,750,0,822
19:25:33,0,4,140,20,750,2,916
19:25:35,0,4,70,20,0,15,109
19:25:37,0,0,0,20,0,15,35
19:25:39,0,0,140,0,0,15,155
19:25:41,0,0,0,0,750,17,767
19:25:43,0,4,140,20,750,0,914
19:25:45,0,4,70,20,0,2,96
19:25:47,0,4,70,0,750,15,839
19:25:49,0,4,70,0,0,0,74
19:25:51,0,4,70,0,0,17,91
19:25:53,2,0,0,0,0,2,4
19:25:55,0,0,70,20,750,0,840
19:25:57,2,4,70,0,750,15,841
19:25:59,2,0,0,20,0,2,24
19:26:01,0,4,70,20,0,15,109
19:26:03,0,0,70,20,750,17,857
19:26:05,0,4,0,20,750,0,774
19:26:07,0,4,0,20,750,15,789
19:26:09,0,0,140,20,750,15,925
19:26:11,2,4,70,20,750,17,863
19:26:13,0,0,140,0,0,2,142
19:26:15,0,0,70,0,0,2,72
19:26:17,0,0,0,0,0,17,17
19:26:19,2,4,70,20,750,15,861
19:26:21,2,0,140,20,750,17,929
19:26:23,2,4,70,20,750,0,846
19:26:25,2,4,0,20,0,2,28
19:26:27,2,4,70,20,0,15,111
19:26:29,0,4,70,20,750,15,859
19:26:31,0,0,70,20,0,0,90
19:26:33,2,4,70,0,750,0,826
19:26:35,0,4,0,20,750,0,774
19:26:37,2,4,70,20,750,0,846
19:26:39,2,0,0,0,750,0,752
19:26:41,0,0,0,0,0,15,15
19:26:43,0,4,140,0,750,0,894
19:26:45,2,4,0,20,750,17,793
19:26:47,2,4,70,20,0,17,113
19:26:49,2,0,70,20,750,15,857
19:26:51,2,4,0,20,750,2,778
19:26:53,2,0,140,0,750,15,907
19:26:55,2,0,140,20,750,17,929
19:26:57,2,4,140,20,750,15,931
19:26:59,2,4,70,20,750,17,863
19:27:01,2,4,70,20,750,0,846
19:27:03,2,4,0,0,750,15,771
19:27:05,0,0,0,0,0,17,17
19:27:07,2,0,70,20,0,0,92
19:27:09,0,4,70,20,750,2,846
19:27:11,2,0,0,0,0,15,17
19:27:13,0,4,0,20,0,2,26
19:27:15,2,0,0,20,0,2,24
19:27:17,0,4,0,20,0,2,26
19:27:19,0,0,140,20,750,15,925
19:27:21,0,0,70,20,750,15,855
19:27:23,2,0,70,0,0,15,87
19:27:25,2,4,140,0,750,17,913
19:27:27,0,4,70,20,0,2,96
19:27:29,0,0,70,20,0,15,105
19:27:31,0,4,70,20,750,15,859
19:27:33,0,0,140,0,0,17,157
19:27:35,2,0,0,20,0,17,39
19:27:37,0,0,70,20,0,15,105
19:27:39,0,4,0,20,750,0,774
19:27:41,2,4,70,20,0,15,111
19:27:43,0,4,70,0,0,0,74
19:27:45,2,4,70,0,0,2,78
19:27:47,2,4,0,0,750,17,773
19:27:49,2,4,70,0,0,17,93
19:27:51,2,4,70,0,0,17,93
19:27:53,2,0,70,20,750,17,859
19:27:55,0,0,70,20,750,0,840
19:27:57,0,4,0,20,750,2,776
19:27:59,0,4,70,0,750,17,841
19:28:01,0,0,0,20,0,15,35
19:28:03,0,0,0,0,0,17,17
19:28:05,2,4,70,0,0,17,93
19:28:07,2,0,140,20,750,2,914
19:28:09,2,0,70,20,0,17,109
19:28:11,2,4,70,20,750,15,861
19:28:13,0,4,0,0,750,15,769
19:28:15,0,4,0,0,750,2,756
19:28:17,2,0,70,20,750,17,859
19:28:19,2,0,70,20,750,17,859
19:28:21,0,0,70,0,0,17,87
19:28:23,0,4,70,0,750,17,841
19:28:25,2,4,70,0,0,0,76
19:28:27,0,0,70,20,750,2,842
19:28:29,0,4,140,0,750,2,896
19:28:31,2,4,70,20,0,0,96
19:28:33,2,0,0,20,0,17,39
19:28:35,0,0,70,20,0,15,105
19:28:37,0,0,140,0,750,17,907
19:28:39,0,0,70,0,0,17,87
19:28:41,2,0,70,20,0,0,92
19:28:43,2,4,70,20,750,2,848
19:28:45,2,0,70,0,0,0,72
19:28:47,0,4,140,0,750,0,894
19:28:49,0,4,70,0,750,0,824
19:28:51,2,0,70,0,750,17,839
19:28:53,2,0,0,20,0,2,24
19:28:55,2,4,70,0,0,15,91
19:28:57,2,4,140,0,750,17,913
19:28:59,0,4,140,20,750,2,916
19:29:01,2,4,70,20,750,0,846
19:29:03,2,4,0,20,0,15,41
19:29:05,0,4,70,0,0,17,91
19:29:07,0,0,70,0,0,0,70
19:29:09,2,4,70,20,0,0,96
19:29:11,0,0,70,20,0,15,105
19:29:13,0,0,140,20,0,15,175
19:29:15,2,0,140,0,750,0,892
19:29:17,0,4,0,0,750,0,754
19:29:19,2,0,70,0,750,17,839
19:29:21,0,4,140,0,0,15,159
19:29:23,2,4,70,20,750,2,848
19:29:25,2,4,0,20,0,15,41
19:29:27,2,0,70,0,750,2,824
19:29:29,0,4,70,20,750,2,846
19:29:31,0,4,70,0,0,17,91
19:29:33,2,4,70,0,750,0,826
19:29:35,0,0,70,0,750,0,820
19:29:37,2,4,70,0,0,15,91
19:29:39,0,0,0,20,750,17,787
19:29:41,0,4,70,20,0,2,96
19:29:43,0,0,0,20,750,0,770
19:29:45,0,0,70,0,0,0,70
19:29:47,2,0,140,20,0,15,177
19:29:49,2,0,0,0,750,15,767
19:29:51,0,4,140,0,0,15,159
19:29:53,2,4,70,20,0,2,98
19:29:55,2,0,0,0,0,0,2
19:29:57,2,0,70,20,750,17,859
19:29:59,2,4,70,0,750,17,843
19:30:01,2,4,70,0,750,2,828
19:30:03,2,0,0,20,0,17,39
19:30:05,0,0,140,20,750,15,925
19:30:07,2,0,70,0,0,17,89
19:30:09,2,0,70,20,750,15,857
19:30:11,0,4,140,0,750,2,896
19:30:13,0,0,140,20,0,15,175
19:30:15,2,0,140,0,0,17,159
19:30:17,0,4,0,0,750,15,769
19:30:19,0,0,70,0,750,0,820
19:30:21,0,4,140,0,750,17,911
19:30:23,2,4,70,20,750,0,846
19:30:25,2,0,140,0,750,2,894
19:30:27,2,4,70,20,0,0,96
19:30:29,0,4,0,20,0,2,26
19:30:31,2,0,0,0,750,15,767
19:30:33,0,4,140,0,0,2,146
19:30:35,2,4,140,20,0,17,183
19:30:37,0,4,140,0,750,0,894
19:30:39,0,0,70,20,750,15,855
19:30:41,2,0,70,20,750,15,857
19:30:43,0,0,0,20,0,2,22
19:30:45,0,4,70,20,750,2,846
19:30:47,0,4,140,0,0,17,161
19:30:49,0,0,140,0,0,17,157
19:30:51,2,0,0,0,750,15,767
19:30:53,2,4,140,0,750,0,896
19:30:55,0,0,140,0,750,2,892
19:30:57,0,0,70,20,750,0,840
19:30:59,2,4,0,20,750,2,778
19:31:01,2,4,70,20,750,15,861
19:31:03,2,0,140,20,750,2,914
19:31:05,2,0,70,20,750,2,844
19:31:07,0,0,0,0,0,17,17
19:31:09,0,4,140,20,750,17,931
19:31:11,0,0,0,0,0,0,0
19:31:13,0,0,70,20,0,17,107
19:31:15,0,0,70,20,750,17,857
19:31:17,0,4,70,0,750,17,841
19:31:19,0,4,0,0,750,0,754
19:31:21,2,4,70,0,750,15,841
19:31:23,0,0,140,20,750,0,910
19:31:25,2,0,70,20,750,17,859
19:31:27,0,4,70,20,0,2,96
19:31:29,2,4,0,20,750,17,793
19:31:31,0,0,140,20,750,15,925
19:31:33,2,4,70,0,750,2,828
19:31:35,0,4,0,20,0,0,24
19:31:37,2,4,140,0,750,17,913
19:31:39,0,0,0,20,750,15,785
19:31:41,2,4,70,0,750,0,826
19:31:43,0,0,0,0,0,2,2
19:31:45,0,4,140,0,750,2,896
19:31:47,0,0,140,20,0,2,162
19:31:49,2,4,140,0,750,0,896
19:31:51,0,4,140,0,0,17,161
19:31:53,2,0,0,20,0,0,22
19:31:55,2,4,70,20,0,2,98
19:31:57,2,4,70,0,750,15,841
19:31:59,2,4,0,0,0,17,23
19:32:01,2,4,140,0,750,15,911
19:32:03,0,4,0,20,0,17,41
19:32:05,2,0,0,0,0,0,2
19:32:07,2,0,70,0,750,15,837
19:32:09,0,4,0,0,0,15,19
19:32:11,0,4,70,20,750,0,844
19:32:13,0,0,0,20,0,2,22
19:32:15,2,4,0,0,0,17,23
19:32:17,2,0,70,0,750,2,824
19:32:19,0,4,70,0,0,2,76
19:32:21,0,4,70,20,750,15,859
19:32:23,2,4,140,0,0,17,163
19:32:25,2,0,70,20,0,17,109
19:32:27,2,0,0,0,0,2,4
19:32:29,2,0,140,20,0,17,179
19:32:31,2,4,140,0,0,17,163
19:32:33,2,4,0,0,750,2,758
19:32:35,0,0,70,20,750,2,842
19:32:37,0,0,70,20,750,17,857
19:32:39,0,4,140,20,0,0,164
19:32:41,2,0,70,0,0,15,87
19:32:43,0,0,70,0,0,0,70
19:32:45,2,4,140,0,0,17,163
19:32:47,0,0,70,0,0,2,72
19:32:49,2,0,70,0,0,0,72
19:32:51,0,0,70,20,0,15,105
19:32:53,2,0,70,20,750,2,844
19:32:55,2,0,0,0,750,0,752
19:32:57,2,0,70,0,0,15,87
19:32:59,2,4,140,20,0,0,166
19:33:01,0,4,70,0,0,2,76
19:33:03,0,0,140,20,750,2,912
19:33:05,0,0,0,20,750,2,772
19:33:07,0,4,70,20,750,15,859
19:33:09,0,4,0,0,750,2,756
19:33:11,0,4,70,0,0,0,74
19:33:13,2,4,70,0,0,2,78
19:33:15,2,4,140,0,750,17,913
19:33:17,0,4,70,0,0,2,76
19:33:19,0,4,0,20,0,2,26
19:33:21,2,0,70,0,0,2,74
19:33:23,2,0,0,0,750,2,754
19:33:25,0,4,70,20,0,15,109
19:33:27,2,4,0,0,750,15,771
19:33:29,0,0,140,20,0,0,160
19:33:31,2,4,0,0,0,17,23
19:33:33,0,4,0,20,750,15,789
19:33:35,2,0,70,20,750,17,859
19:33:37,2,0,70,0,0,17,89
19:33:39,2,0,140,20,0,2,164
19:33:41,0,4,70,20,750,0,844
19:33:43,2,0,70,0,750,17,839
19:33:45,2,0,70,0,0,2,74
19:33:47,0,4,70,20,750,15,859
19:33:49,0,0,70,0,0,15,85
19:33:51,2,4,70,20,0,15,111
19:33:53,2,4,0,20,750,0,776
19:33:55,2,0,0,0,750,2,754
19:33:57,2,4,70,0,0,17,93
19:33:59,0,4,140,0,0,2,146
19:34:01,2,0,0,0,0,2,4
19:34:03,0,4,140,0,0,2,146
19:34:05,0,4,140,0,0,0,144
19:34:07,2,4,70,20,750,0,846
19:34:09,2,0,0,20,0,17,39
19:34:11,2,4,0,0,750,17,773
19:34:13,0,4,0,20,0,2,26
19:34:15,0,4,140,20,0,17,181
19:34:17,0,0,140,0,0,0,140
19:34:19,2,0,70,0,0,15,87
19:34:21,2,0,70,20,0,17,109
19:34:23,0,0,70,20,0,15,105
19:34:25,2,0,140,20,0,17,179
19:34:27,2,0,70,20,0,17,109
19:34:29,0,0,70,0,0,17,87
19:34:31,2,4,140,20,750,15,931
19:34:33,0,4,70,0,750,17,841
19:34:35,2,0,70,20,750,15,857
19:34:37,0,4,0,20,750,15,789
19:34:39,0,4,140,0,0,17,161
19:34:41,2,0,140,0,750,0,892
19:34:43,0,4,70,20,0,15,109
19:34:45,2,4,0,0,0,17,23
19:34:47,0,4,140,20,750,2,916
19:34:49,2,0,70,20,0,17,109
19:34:51,0,0,140,20,750,17,927
19:34:53,0,0,70,20,0,2,92
19:34:55,0,4,70,0,750,2,826
19:34:57,2,4,0,0,0,15,21
19:34:59,0,4,0,20,0,2,26
19:35:01,2,4,70,0,0,15,91
19:35:03,2,0,70,0,0,0,72
19:35:05,0,0,0,20,750,0,770
19:35:07,2,0,140,20,750,0,912
19:35:09,2,0,70,20,0,0,92
19:35:11,2,0,70,0,0,2,74
19:35:13,2,0,0,20,0,17,39
19:35:15,2,0,70,20,750,0,842
19:35:17,2,4,0,20,0,2,28
19:35:19,0,0,70,20,750,2,842
19:35:21,2,0,70,0,0,2,74
19:35:23,0,0,70,20,750,17,857
19:35:25,0,0,70,20,0,2,92
19:35:27,2,4,70,0,750,17,843
19:35:29,0,0,140,0,750,2,892
19:35:31,2,0,140,0,0,0,142
19:35:33,0,4,140,0,750,2,896
19:35:35,2,0,70,0,750,2,824
19:35:37,0,0,70,0,0,15,85
19:35:39,2,4,0,20,0,2,28
19:35:41,0,4,0,20,0,2,26
19:35:43,0,4,70,20,750,2,846
19:35:45,0,4,70,0,750,0,824
19:35:47,0,0,140,20,750,15,925
19:35:49,2,0,70,20,0,2,94
19:35:51,0,0,70,0,750,17,837
19:35:53,2,0,70,0,750,0,822
19:35:55,2,4,0,0,750,17,773
19:35:57,0,0,70,0,750,15,835
19:35:59,0,0,0,20,0,15,35
19:36:01,0,0,70,20,750,15,855
19:36:03,0,0,70,20,0,2,92
19:36:05,2,4,70,0,0,2,78
19:36:07,2,4,70,0,0,2,78
19:36:09,2,4,70,20,750,0,846
19:36:11,2,0,0,20,750,17,789
19:36:13,2,0,0,20,750,15,787
19:36:15,2,4,140,20,0,17,183
19:36:17,0,4,70,0,0,15,89
19:36:19,0,0,140,20,0,0,160
19:36:21,2,0,140,20,750,17,929
19:36:23,0,4,70,0,0,0,74
19:36:25,2,4,0,20,0,15,41
19:36:27,0,0,70,0,750,15,835
19:36:29,2,4,70,0,750,17,843
19:36:31,0,0,70,20,0,15,105
19:36:33,2,0,70,0,0,2,74
19:36:35,2,0,70,20,0,0,92
19:36:37,0,4,70,20,0,2,96
19:36:39,0,0,70,20,0,15,105
19:36:41,2,0,140,0,0,15,157
19:36:43,0,4,70,0,750,17,841
19:36:45,2,4,70,0,750,17,843
19:36:47,2,0,140,0,0,2,144
19:36:49,0,4,140,20,0,0,164
19:36:51,0,4,70,0,0,15,89
19:36:53,0,0,0,0,0,15,15
19:36:55,0,4,70,0,750,0,824
19:36:57,2,4,140,0,0,17,163
19:36:59,0,0,70,0,0,0,70
19:37:01,0,0,70,0,0,2,72
19:37:03,0,4,140,20,0,0,164
19:37:05,2,0,140,20,0,0,162
19:37:07,0,4,70,20,750,15,859
19:37:09,2,4,0,0,0,17,23
19:37:11,2,4,70,20,0,2,98
19:37:13,0,0,70,20,750,17,857
19:37:15,2,0,70,20,0,0,92
19:37:17,2,0,70,0,750,0,822
19:37:19,0,0,70,0,750,17,837
19:37:21,2,4,0,20,750,17,793
19:37:23,0,0,70,0,0,0,70
19:37:25,2,0,70,20,0,15,107
19:37:27,2,4,140,20,0,2,168
19:37:29,0,4,70,20,750,15,859
19:37:31,0,0,70,20,0,0,90
19:37:33,0,0,70,20,0,0,90
19:37:35,2,4,0,0,0,2,8
19:37:37,2,0,70,0,750,0,822
19:37:39,2,0,70,20,0,0,92
19:37:41,2,4,70,0,750,2,828
19:37:43,2,4,70,20,750,0,846
19:37:45,0,4,70,20,0,17,111
19:37:47,0,4,140,0,750,0,894
19:37:49,2,0,70,20,750,17,859
19:37:51,2,4,0,0,0,15,21
19:37:53,0,4,0,20,750,0,774
19:37:55,0,0,70,0,0,0,70
19:37:57,2,4,70,0,0,15,91
19:37:59,0,0,0,20,0,2,22
19:38:01,0,4,70,20,0,15,109
19:38:03,0,4,70,20,0,0,94
19:38:05,2,0,70,0,750,0,822
19:38:07,0,4,70,20,0,15,109
19:38:09,0,0,0,0,750,2,752
19:38:11,2,0,140,0,0,15,157
19:38:13,0,4,70,0,0,17,91
19:38:15,2,4,140,0,0,2,148
19:38:17,2,0,70,20,0,15,107
19:38:19,2,0,140,20,0,0,162
19:38:21,0,4,0,20,0,2,26
19:38:23,0,4,140,0,750,17,911
19:38:25,2,4,0,20,750,15,791
19:38:27,0,4,0,20,0,0,24
19:38:29,0,0,140,0,0,0,140
19:38:31,0,0,70,0,0,17,87
19:38:33,2,0,140,20,750,0,912
19:38:35,2,4,140,20,0,0,166
19:38:37,2,0,140,0,0,0,142
19:38:39,2,4,0,20,750,2,778
19:38:41,0,0,140,0,0,2,142
19:38:43,0,4,70,20,750,0,844
19:38:45,0,4,0,20,0,15,39
19:38:47,0,4,70,0,0,15,89
19:38:49,2,0,0,0,0,2,4
19:38:51,2,0,70,0,750,17,839
19:38:53,0,4,140,0,750,15,909
19:38:55,0,4,0,20,0,15,39
19:38:57,2,4,0,0,750,2,758
19:38:59,2,0,140,0,750,15,907
19:39:01,2,0,70,20,750,2,844
19:39:03,0,4,0,20,0,15,39
19:39:05,2,0,140,20,0,17,179
19:39:07,2,4,70,0,0,17,93
19:39:09,0,4,70,0,0,0,74
19:39:11,0,0,70,0,0,17,87
19:39:13,0,4,70,20,0,15,109
19:39:15,2,0,140,20,750,2,914
19:39:17,0,4,140,20,750,15,929
19:39:19,2,0,70,0,0,2,74
19:39:21,0,0,70,20,0,15,105
19:39:23,0,0,70,20,750,2,842
19:39:25,0,0,70,20,750,15,855
19:39:27,0,0,140,20,0,0,160
19:39:29,2,4,70,20,0,2,98
19:39:31,0,4,70,0,750,15,839
19:39:33,0,0,70,20,750,0,840
19:39:35,2,0,70,0,0,15,87
19:39:37,0,0,140,20,750,17,927
19:39:39,0,4,70,0,0,17,91
19:39:41,0,0,70,20,0,2,92
19:39:43,2,0,70,20,750,2,844
19:39:45,0,0,0,20,0,2,22
19:39:47,2,4,70,0,750,15,841
19:39:49,0,0,70,20,0,0,90
19:39:51,0,0,140,20,0,17,177
19:39:53,2,4,70,0,0,17,93
19:39:55,0,4,70,20,750,2,846
19:39:57,0,0,70,20,0,2,92
19:39:59,2,0,140,0,0,17,159
19:40:01,0,0,0,0,0,15,15
19:40:03,2,4,140,20,750,15,931
19:40:05,0,0,140,0,750,0,890
19:40:07,2,4,140,20,750,17,933
19:40:09,2,0,140,20,0,2,164
19:40:11,0,0,0,20,0,0,20
19:40:13,0,0,70,0,0,2,72
19:40:15,2,0,140,20,0,0,162
19:40:17,0,0,0,20,0,2,22
19:40:19,2,4,140,0,750,17,913
19:40:21,2,0,70,20,0,15,107
19:40:23,0,0,140,0,0,0,140
19:40:25,0,4,0,0,0,17,21
19:40:27,0,4,70,20,0,0,94
19:40:29,0,0,140,20,750,2,912
19:40:31,0,4,70,20,750,0,844
19:40:33,0,0,70,20,750,2,842
19:40:35,0,0,70,0,750,2,822
19:40:37,2,4,140,0,0,0,146
19:40:39,2,0,140,20,750,17,929
19:40:41,0,4,70,20,750,2,846
19:40:43,0,4,140,0,750,15,909
19:40:45,0,0,70,20,0,15,105
19:40:47,0,4,70,20,750,0,844
19:40:49,0,0,70,20,750,15,855
19:40:51,0,4,70,0,0,0,74
19:40:53,0,0,70,20,0,17,107
19:40:55,0,0,70,0,0,0,70
19:40:57,0,0,70,20,0,0,90
19:40:59,0,0,70,0,750,0,820
19:41:01,0,4,140,0,750,17,911
19:41:03,2,4,0,0,750,17,773
19:41:05,0,4,140,0,750,0,894
19:41:07,2,4,70,0,750,15,841
19:41:09,2,4,140,0,0,15,161
19:41:11,0,0,140,0,750,2,892
19:41:13,0,4,140,20,0,15,179
19:41:15,2,0,0,20,750,0,772
19:41:17,0,4,70,20,0,2,96
19:41:19,2,0,140,0,0,0,142
19:41:21,0,0,70,0,0,2,72
19:41:23,0,4,70,20,750,0,844
19:41:25,2,4,0,20,750,15,791
19:41:27,0,4,140,0,750,2,896
19:41:29,2,4,70,0,0,2,78
19:41:31,2,0,0,20,0,17,39
